FUND ID,NAME,VINTAGE / INCEPTION YEAR,DATE REPORTED,CALLED (%),DPI (%),RVPI (%),NET IRR (%),NET MULTIPLE (X),MEDIAN BENCHMARK NET IRR (%),PREQIN QUARTILE RANK,SOURCE,PE: PRIMARY STRATEGY,PRIMARY REGION FOCUS,LP
109810,Bridgepoint Development Capital IV,2021,2024-06-30,73.17,0.0,106.007,5.6,1.06007,7.57,3.0,Pennsylvania Public School Employees' Retirement System,Buyout,Europe,Merseyside Pension Fund
118800,Genstar Capital Partners X,2021,2024-03-31,94.34017,0.4521383,103.3212151,2.98,1.0377335,9.47,3.0,Nebraska Investment Council,Buyout,North America,Merseyside Pension Fund
123172,Thomas H. Lee Equity Fund IX,2021,2024-09-30,58.2263707,,103.5113998,2.2,,9.47,4.0,Minnesota State Board of Investment,Buyout,North America,Merseyside Pension Fund
133382,Harbert Generate Co-Investment Fund,2021,2024-06-30,98.8091688,85.4600132,5.3827792,,0.9084279,12.6,4.0,Merseyside Pension Fund,Co-Investment,North America,Merseyside Pension Fund
150204,NB-Athyrium Opportunities Fund IV,2021,2024-06-30,78.6234918,128.1450212,0.0,,1.2814502,9.4,1.0,Merseyside Pension Fund,Fund of Funds,North America,Merseyside Pension Fund
182857,Round Hill Music Royalty Fund III Plus,2021,2024-06-30,114.8,6.2839989,111.5878387,,1.1787184,18.0,3.0,Merseyside Pension Fund,Buyout,North America,Merseyside Pension Fund
87240,KCP II,2021,2024-09-30,78.0951493,16.6742164,93.1531771,5.2,1.0982739,18.0,4.0,Key Capital Partners,Buyout,Europe,Merseyside Pension Fund
101718,IK IX Fund,2020,2024-09-30,98.1,,117.41,6.7,,13.1,4.0,Minnesota State Board of Investment,Buyout,Europe,Merseyside Pension Fund
105000,Hg Genesis 9,2020,2024-09-30,91.6,18.7102692,123.5577328,18.9600029,1.42268,12.0,1.0,Hg,Buyout,Europe,Merseyside Pension Fund
105005,Hg Saturn 2,2020,2024-09-30,92.9,29.550519,120.2642239,21.0302536,1.4981474,12.0,1.0,Hg,Buyout,Europe,Merseyside Pension Fund
106298,KKR Asian Fund IV,2020,2024-09-30,52.0,15.0,122.0,16,1.37,12.165,2.0,KKR,Buyout,Asia,Merseyside Pension Fund
106380,Insight Partners XI,2020,2024-06-30,97.3,0.649573,153.9557641,13.47,1.5460534,11.755,1.0,Washington State Investment Board,Growth,North America,Merseyside Pension Fund
107221,HGGC Fund IV,2020,2024-06-30,80.0,20.0,130.0,23,1.5,17.46,2.0,,Buyout,North America,Merseyside Pension Fund
109335,BVIP Fund X,2020,2024-09-30,96.5,43.33,128.31,33.6,1.7164,14.3,1.0,BV Investment Partners,Buyout,North America,Merseyside Pension Fund
113451,Clean Growth Fund,2020,2024-06-30,73.82273,2.8919955,98.6826821,,1.0157468,4.29,2.0,South Yorkshire Pensions Authority,,Europe,Merseyside Pension Fund
112291,GCM Grosvenor Co-Investment Opportunities Fund II,2019,2024-06-30,98.54,63.86,124.28,5.4,1.8814,14.1,2.0,San Diego City Employees' Retirement System,Co-Investment,North America,Merseyside Pension Fund
127846,Silver Lake SL SPV-2,2019,2024-06-30,177.2899792,226.7840118,179.0289351,33,4.0581295,17.6,1.0,CalPERS - California Public Employees' Retirement System,Buyout,North America,Merseyside Pension Fund
74570,Graphite Capital Partners IX,2019,2024-09-30,97.82,11.49,109.87,8.4,1.2136,20.0,4.0,Graphite Capital Management,Buyout,Europe,Merseyside Pension Fund
75456,Bridgepoint Europe VI,2019,2024-09-30,96.3543308,29.0083458,140.2814276,,1.6928977,12.01,2.0,West Yorkshire Pension Fund,Buyout,Europe,Merseyside Pension Fund
76389,Thomas H Lee VIII,2019,2024-09-30,100.9815453,108.1933532,64.5899682,28.3,1.7278332,15.5,1.0,Minnesota State Board of Investment,Buyout,North America,Merseyside Pension Fund
88620,Triton Fund V,2019,2024-12-31,70.0,40.0,144.0,18.6,1.84,12.01,1.0,,Buyout,Europe,Merseyside Pension Fund
88979,Permira VII,2019,2024-09-30,92.981404,4.0168119,124.073194,8,1.2809001,12.01,3.0,Permira,Buyout,Europe,Merseyside Pension Fund
93313,AEA Fund VII,2019,2024-06-30,92.5,0.0,113.4,,1.134,17.6,4.0,Merseyside Pension Fund,Buyout,North America,Merseyside Pension Fund
94749,Advent Global Private Equity IX,2019,2024-09-30,93.5063896,19.7791729,128.1216923,13.5,1.4790087,17.6,3.0,Minnesota State Board of Investment,Buyout,North America,Merseyside Pension Fund
96184,Genstar Capital Partners IX,2019,2024-09-30,93.4908812,74.5556268,144.1960474,27.7,2.1875167,17.6,1.0,Genstar Capital Partners,Buyout,North America,Merseyside Pension Fund
96563,Warburg Pincus China-Southeast Asia II,2019,2024-09-30,58.0,15.612069,90.8942931,2.6,1.0650636,17.3,4.0,Minnesota State Board of Investment,Balanced,Asia,Merseyside Pension Fund
99161,Round Hill Music Royalty Fund III,2019,2024-06-30,96.39,14.63,116.62,,1.3125,28.475,4.0,Merseyside Pension Fund,Buyout,North America,Merseyside Pension Fund
113552,PE Investment Holdings 2018,2018,2024-06-30,88.5880785,108.9405361,136.2908041,,2.4523134,17.4,1.0,Merseyside Pension Fund,Fund of Funds,Europe,Merseyside Pension Fund
211941,AMP London Luton Airport Co-Investment,2018,2024-06-30,105.9265333,12.1769679,90.3246401,,1.0250161,,,Merseyside Pension Fund,Co-Investment,Europe,Merseyside Pension Fund
74395,Blackstone Capital Partners Asia,2018,2024-12-31,,,,25,,15.95,1.0,Public Filings - US,Buyout,Asia,Merseyside Pension Fund
74446,Carlyle Partners VII,2018,2024-12-31,,,,8,,13.3,4.0,Public Filings - US,Buyout,North America,Merseyside Pension Fund
76237,Trilantic Capital Partners VI North America,2018,2024-09-30,123.2165457,38.1326965,89.3153357,,1.2744803,15.6,4.0,West Yorkshire Pension Fund,Buyout,North America,Merseyside Pension Fund
78340,EV Growth II,2018,2023-12-31,72.43828,26.5615501,105.3953379,,1.3195689,17.55,3.0,West Yorkshire Pension Fund,Growth,Europe,Merseyside Pension Fund
79349,Harbourvest Partners Co-Investment Fund V,2018,2024-09-30,77.5,32.3090065,166.0627441,20.3,1.9837175,14.3,1.0,Ohio State Highway Patrol Retirement System,Co-Investment Multi-Manager,North America,Merseyside Pension Fund
88742,Warburg Pincus Global Growth,2018,2024-09-30,94.5250133,24.0042283,135.1777364,14.04,1.5918196,17.275,3.0,Arapahoe County Pension Plan,Balanced,North America,Merseyside Pension Fund
89960,ECI 11,2018,2024-06-30,90.0,46.3492063,110.8888889,16.5145643,1.572381,21.85,3.0,Greater Manchester Pension Fund,Buyout,Europe,Merseyside Pension Fund
94258,NB Renaissance Partners III,2018,2024-06-30,90.63,0.0,135.92,,1.3592,21.85,3.0,Merseyside Pension Fund,Buyout,Europe,Merseyside Pension Fund
68421,Palatine Private Equity Impact Investing Fund,2017,2024-09-30,95.6,100.0,68.0,20,1.68,23.075,3.0,Palatine,Buyout,Europe,Merseyside Pension Fund
69508,Bridges Sustainable Growth Fund IV,2017,2024-06-30,208.93017,24.7922069,52.3198253,,0.7711203,23.075,4.0,South Yorkshire Pensions Authority,Buyout,Europe,Merseyside Pension Fund
74242,Knightsbridge Venture Capital IX,2017,2024-06-30,82.5,4.8616061,169.1096182,,1.7397122,17.65,3.0,Croydon Council Pension Fund,Fund of Funds,North America,Merseyside Pension Fund
74984,Palatine Private Equity North West Co-Invest,2017,2024-06-30,48.67434,39.6863316,166.0908807,,2.0577721,13.85,2.0,Merseyside Pension Fund,Co-Investment,Europe,Merseyside Pension Fund
76010,Castle Mount,2017,2024-09-30,93.1,120.0,100.0,20,2.2,15.6,1.0,Columbia Threadneedle Investments ,Co-Investment Multi-Manager,Europe,Merseyside Pension Fund
100129,Macquarie European Infrastructure Co-Investment Fund V,2016,2024-03-31,107.8381071,25.1550467,114.1510074,,1.3930605,18.3,4.0,East Riding Pension Fund,Co-Investment,Europe,Merseyside Pension Fund
51798,Apax MidMarket IX,2016,2024-09-30,100.0,74.0,82.0,11.3,1.56,18.55,4.0,Seven2,Buyout,Europe,Merseyside Pension Fund
54702,NB Renaissance Partners I,2016,2024-03-31,104.0984989,170.8781971,19.7051322,19.3,1.9058333,18.55,2.0,NB Renaissance Partners,Buyout,Europe,Merseyside Pension Fund
56147,BBH Capital Partners V,2016,2024-06-30,104.49,84.9,70.6,,1.555,21.006542,4.0,Merseyside Pension Fund,Buyout,North America,Merseyside Pension Fund
56864,Apax IX,2016,2024-09-30,106.5205787,124.9920673,67.2469266,18.7,1.9223899,16.7,2.0,Minnesota State Board of Investment,Buyout,Europe,Merseyside Pension Fund
57890,KCP I,2016,2024-09-30,93.6667618,160.0346464,41.0249667,21.2,2.0105961,20.1,2.0,Key Capital Partners,Buyout,Europe,Merseyside Pension Fund
58037,Weathergage Venture Capital IV,2016,2024-09-30,72.0,30.6542917,205.0979444,15.3049164,2.3575224,16.35,2.0,Oklahoma Police Pension and Retirement System,Fund of Funds,North America,Merseyside Pension Fund
54011,Palatine Private Equity III,2015,2024-09-30,95.5,153.0,62.3,24,2.153,16.5,2.0,Palatine,Buyout,Europe,Merseyside Pension Fund
179812,GCM Grosvenor Co-Investment Opportunities Fund,2014,2024-06-30,105.2,57.0,54.0,,1.11,13.56,3.0,Merseyside Pension Fund,Co-Investment,North America,Merseyside Pension Fund
30101,Carlyle Partners VI,2014,2024-12-31,,,,13,,17.2,3.0,Public Filings - US,Buyout,North America,Merseyside Pension Fund
43046,Patria SOF I,2014,2024-09-30,85.588,143.0761322,5.3807964,13.6658761,1.4845693,13.5,2.0,Cornwall Council Pension Fund,Secondaries,Europe,Merseyside Pension Fund
45368,Weathergage Venture Capital III,2014,2024-06-30,77.0,107.2077922,213.7662338,16.5,3.2097403,18.2,2.0,San Francisco Employees' Retirement System,Fund of Funds,North America,Merseyside Pension Fund
47641,Blue Owl GP Stakes II,2014,2024-09-30,,,,9.4,,24.0,4.0,Public Filings - US,Growth,North America,Merseyside Pension Fund
20120,A&M Capital Partners Fund I,2013,2024-09-30,75.4,179.4429708,42.8381963,25.6,2.2228117,15.35,1.0,Oregon State Treasury,Buyout,North America,Merseyside Pension Fund
23244,Carlyle Sub-Saharan Africa Fund,2013,2023-12-31,116.1060606,78.2461177,85.9154584,,1.6416158,15.35,3.0,Clwyd Pension Fund,Buyout,Africa,Merseyside Pension Fund
23807,F&C European Capital Partners II,2013,2024-09-30,63.1,142.0,96.0,11.5,2.38,15.95,3.0,Columbia Threadneedle Investments ,Fund of Funds,Europe,Merseyside Pension Fund
26933,Palatine Private Equity II,2013,2024-09-30,112.0,89.0,32.6,4,1.216,21.79,4.0,Palatine,Buyout,Europe,Merseyside Pension Fund
28217,Silver Lake Partners IV,2013,2024-09-30,118.06976,143.3686365,129.7672994,21.6,2.7313594,16.985,2.0,Minnesota State Board of Investment,Buyout,North America,Merseyside Pension Fund
31633,Knightsbridge Venture Capital VIII,2013,2024-09-30,105.7029556,153.8436562,200.5105307,,3.5435419,17.7,1.0,Staffordshire County Pension Fund,Fund of Funds,North America,Merseyside Pension Fund
33947,August Equity Partners III,2013,2024-06-30,93.07,215.93,0.0,21.58,2.1593,21.79,2.0,August Equity,Buyout,Europe,Merseyside Pension Fund
19089,Cinven V,2012,2024-09-30,108.6,153.3,25.5,20.3,1.788,13.0,2.0,,Buyout,Europe,Merseyside Pension Fund
20318,SL Capital European Smaller Funds I,2012,2024-06-30,91.0552533,112.8683185,27.3679395,11.3,1.4023626,15.0,4.0,London Borough of Islington Pension Fund,Fund of Funds,Europe,Merseyside Pension Fund
20319,SL Capital North American Smaller Funds I,2012,2024-06-30,86.47,129.31,77.96,,2.0727,15.47,3.0,Merseyside Pension Fund,Fund of Funds,North America,Merseyside Pension Fund
22284,Apax VIII,2012,2024-09-30,120.2256305,151.6524253,7.8650708,13,1.595175,13.0,3.0,Minnesota State Board of Investment,Buyout,Europe,Merseyside Pension Fund
28743,Bridges Sustainable Growth Fund III,2012,2024-06-30,104.6322,122.7701415,31.314097,7.9447399,1.5408424,13.5723699,3.0,South Yorkshire Pensions Authority,Buyout,Europe,Merseyside Pension Fund
30427,3P Fund,2012,2024-06-30,104.9961,14.2102707,95.9909797,,1.1020125,12.17,4.0,Merseyside Pension Fund,Balanced,Africa,Merseyside Pension Fund
11503,Blackstone Capital Partners VI,2011,2024-12-31,,,,12,,13.6,3.0,Public Filings - US,Buyout,North America,Merseyside Pension Fund
16142,Apax MidMarket VIII,2011,2024-09-30,100.0,152.0,37.0,13.4,1.89,13.9979289,3.0,Seven2,Buyout,Europe,Merseyside Pension Fund
17906,Pantheon Asia Fund VI,2011,2024-09-30,93.8152288,113.9473707,53.1767661,8.5,1.6712414,12.3,3.0,Pantheon,Fund of Funds,Asia,Merseyside Pension Fund
23679,Rhone Partners IV,2011,2024-09-30,95.7333333,93.7325905,24.9303621,4.5,1.1866295,13.9979289,4.0,Oregon State Treasury,Buyout,Europe,Merseyside Pension Fund
23812,F&C Climate Opportunity Partners,2011,2024-09-30,86.5,70.0,60.0,3.3,1.3,14.3815,4.0,Columbia Threadneedle Investments ,Fund of Funds,Europe,Merseyside Pension Fund
26679,SEP IV,2011,2024-09-30,99.48758,136.2896353,76.816081,,2.1310572,14.7,2.0,Strathclyde Pension Fund,Growth,Europe,Merseyside Pension Fund
29363,BBH Capital Partners IV,2011,2024-06-30,79.7,172.9,36.9,,2.098,17.04,2.0,Merseyside Pension Fund,Buyout,North America,Merseyside Pension Fund
11858,PEG US Corporate Finance IV,2010,2024-06-30,88.42,237.12,21.94,,2.5906,14.8,2.0,Merseyside Pension Fund,Fund of Funds,North America,Merseyside Pension Fund
19880,Weathergage Venture Capital II,2010,2024-09-30,93.0,275.5273405,99.7446882,,3.7527203,14.8,1.0,Oklahoma Police Pension and Retirement System,Fund of Funds,North America,Merseyside Pension Fund
15732,Finvest Private Equity Fund,2009,2024-06-30,104.3405714,0.0,255.6967294,,2.5569673,20.9,2.0,Merseyside Pension Fund,Buyout,North America,Merseyside Pension Fund
18454,The Aurora Fund,2009,2024-09-30,63.5,308.0,14.0,17.4,3.22,13.8,1.0,Columbia Threadneedle Investments ,Secondaries,Europe,Merseyside Pension Fund
51377,Enterprise Ventures Growth Fund,2009,2024-09-30,89.3472286,156.1384109,0.2988981,,1.5643731,14.3,3.0,West Yorkshire Pension Fund,Balanced,Europe,Merseyside Pension Fund
12409,Knightsbridge Venture Capital VII,2008,2024-09-30,104.6928468,267.0650215,91.5686343,,3.5863366,12.5,1.0,Staffordshire County Pension Fund,Fund of Funds,North America,Merseyside Pension Fund
12839,Partners Group Secondary 2008,2008,2024-09-30,86.9357133,166.5570889,2.8463638,11.2,1.6940345,12.5,2.0,Oxfordshire County Council Pension Fund,Secondaries,Europe,Merseyside Pension Fund
13507,European Strategic Partners 2008,2008,2024-09-30,97.82,148.8584475,1.6490288,8.6741599,1.5050748,10.3,3.0,Cornwall Council Pension Fund,Fund of Funds,Europe,Merseyside Pension Fund
16217,Partners Group Direct Investments 2009,2008,2024-09-30,90.9034749,253.578,24.175,18.029,2.77753,10.8975331,1.0,Partners Group,Buyout,Europe,Merseyside Pension Fund
10317,F&C European Capital Partners,2007,2024-06-30,62.2,146.8,0.0,,1.468,8.59,3.0,Merseyside Pension Fund,Fund of Funds,Europe,Merseyside Pension Fund
6477,Henderson Asia Pacific Equity Partners II,2007,2024-06-30,100.6783,80.3980004,0.0,-3.1221729,0.80398,6.2,3.0,South Yorkshire Pensions Authority,Growth,Asia,Merseyside Pension Fund
7945,Partners Group Asia-Pacific 2007,2007,2024-09-30,90.2899942,128.937,1.465,4.214,1.30402,9.8,4.0,Partners Group,Fund of Funds,Asia,Merseyside Pension Fund
8796,Apax Europe VII,2007,2024-09-30,110.6265664,124.1957408,0.0,4.2,1.2419574,6.95,4.0,Oregon State Treasury,Buyout,Europe,Merseyside Pension Fund
8812,Silver Lake Partners III,2007,2024-09-30,94.84728,227.894239,24.0255735,18.8,2.5191981,10.55,1.0,Minnesota State Board of Investment,Buyout,North America,Merseyside Pension Fund
9199,Rising Stars Growth Fund II,2007,2023-12-31,100.0,37.8711273,2.1364364,,0.4000756,10.9,4.0,West Yorkshire Pension Fund,,Europe,Merseyside Pension Fund
9947,Zeus Private Equity Fund I,2007,2024-12-31,95.0,177.0,0.0,16,1.77,9.68,2.0,Palatine,Buyout,Europe,Merseyside Pension Fund
16767,North American Strategic Partners 2006,2006,2024-09-30,88.7951451,140.6680535,0.2509864,,1.4091904,10.0,4.0,West Yorkshire Pension Fund,Fund of Funds,North America,Merseyside Pension Fund
5495,Blackstone Capital Partners V,2006,2024-12-31,,,,8,,8.0,2.0,Public Filings - US,Buyout,North America,Merseyside Pension Fund
5604,Candover 2005,2006,2024-12-31,111.5571429,51.555897,0.0,,0.515559,8.4,4.0,Clwyd Pension Fund,Buyout,Europe,Merseyside Pension Fund
7464,Permira IV,2006,2024-09-30,100.0301849,174.4858374,28.9750618,11.4,2.034609,8.0,1.0,Permira,Buyout,Europe,Merseyside Pension Fund
7811,Carlyle Asia Partners II,2006,2024-12-31,112.2582247,152.5405625,0.0,8.2,1.5254056,8.4,3.0,CalPERS - California Public Employees' Retirement System,Buyout,Asia,Merseyside Pension Fund
8814,Environmental Technologies Fund,2006,2024-09-30,98.4,21.402214,1.1246485,,0.2252686,10.8,4.0,ETF Partners,Growth,Europe,Merseyside Pension Fund
8889,European Strategic Partners 2006,2006,2024-09-30,93.51489,146.2039717,0.5089813,,1.4671295,6.49,3.0,Hertfordshire County Council Pension Fund,Fund of Funds,Europe,Merseyside Pension Fund
9933,Weathergage Venture Capital,2006,2024-09-30,91.5,201.7232933,57.4154171,,2.5913871,10.0,1.0,Oklahoma Police Pension and Retirement System,Fund of Funds,North America,Merseyside Pension Fund
3755,Knightsbridge Venture Capital VI,2004,2024-09-30,91.3333333,165.660292,31.2419891,,1.9690228,7.71,1.0,Oklahoma Police Pension and Retirement System,Fund of Funds,North America,Merseyside Pension Fund
4675,Apax Europe VI,2004,2024-06-30,101.5,195.0,5.1558332,12.73,2.0015583,12.365,2.0,Maryland State Retirement and Pension System,Buyout,Europe,Merseyside Pension Fund
4844,North West Equity Fund,2004,2024-12-31,69.2201553,38.4461333,0.0,,0.3844613,0.6762638,4.0,Merseyside Pension Fund,,Europe,Merseyside Pension Fund
4943,European Strategic Partners 2004,2004,2024-09-30,90.7733333,138.061839,0.074776,,1.3813662,7.755,4.0,Cornwall Council Pension Fund,Fund of Funds,Europe,Merseyside Pension Fund
5758,Rising Stars Growth Fund,2003,2024-06-30,103.4054,587.9463742,12.6306428,,6.0057702,-7.0,1.0,Merseyside Pension Fund,,Europe,Merseyside Pension Fund
1668,SG Hambros Private Equity Fund V,2002,2024-12-31,100.0,30.24,0.0,,0.3024,20.6,4.0,Merseyside Pension Fund,Buyout,Europe,Merseyside Pension Fund
29,Spirit Capital Partners I,2002,2024-12-31,87.8072667,152.6541084,0.0,,1.5265411,7.26,1.0,South Yorkshire Pensions Authority,,Europe,Merseyside Pension Fund
169,Apax Europe V,2001,2024-12-31,100.0,190.0,0.0,29,1.9,29.0,3.0,,Buyout,Europe,Merseyside Pension Fund
2941,Capital Dynamics European Private Equity 2001,2001,2024-09-30,93.0827338,167.3505494,0.6085073,10.3,1.6795906,12.9,4.0,Capital Dynamics,Fund of Funds,Europe,Merseyside Pension Fund
6628,MSIF Venture Fund,2001,2024-12-31,100.0,113.5933165,0.0,,1.1359332,-0.425,2.0,Merseyside Pension Fund,,Europe,Merseyside Pension Fund
1142,Knightsbridge Integrated Holdings V,2000,2024-12-31,98.5,108.6294416,0.0,1.07,1.0862944,4.18,4.0,Los Angeles County Employees' Retirement Association,Fund of Funds,North America,Merseyside Pension Fund
1481,Permira Europe II,2000,2024-12-31,100.0,170.0,0.0,17,1.7,17.88,3.0,Permira,Buyout,Europe,Merseyside Pension Fund
2987,MTI IV,2000,2024-12-31,100.0,17.12,0.0,,0.1712,0.05,4.0,Merseyside Pension Fund,,Europe,Merseyside Pension Fund
3044,UK High Technology Fund No.1,2000,2024-12-31,100.0,48.2432205,0.0,-8.61,0.4824322,10.15,4.0,Capital Dynamics,Fund of Funds,Europe,Merseyside Pension Fund
167,Apax Europe IV,1999,2024-12-31,100.0,111.3188867,0.0,2.43,1.1131889,11.9,3.0,,Balanced,Europe,Merseyside Pension Fund
5033,VCFA Venture Partners III,1999,2024-12-31,100.0,173.1,0.0,18.4,1.731,15.9,2.0,Venture Capital Fund of America,Secondaries,North America,Merseyside Pension Fund
4915,Granville Northern Private Equity Fund,1998,2024-12-31,83.4285714,83.5616438,0.0,,0.8356164,10.16,4.0,Lancashire County Council Pension Fund,Balanced,Europe,Merseyside Pension Fund
2631,Primary Capital I,1997,2024-12-31,100.0,205.5509609,0.0,12.5,2.0555096,10.4,2.0,Merseyside Pension Fund,Buyout,Europe,Merseyside Pension Fund
